polygonvalue1,polygonvalue2,polygonvalue3,polygonvalue4,polygonvalue5,polygonvalue6,polygonvalue7,polygonvalue8,polygonvalue9,polygonvalue10,FarmID,Crop,State,District,Sub-District,SDate,HDate,CropCoveredArea,CHeight,CNext,CLast,CTransp,IrriType,IrriSource,IrriCount,WaterCov,ExpYield,Season
79.99507950018156,17.389861466424804,79.99517011249772,17.38985046724192,79.99516225593851,17.38965195817936,79.9950690247693,17.389664004903473,79.99507950018156,17.389861466424804,352376,Paddy,Telangana,Mahabubabad,Seerole,29-07-2023,13-11-2023,96.0,79.0,Pea,Pea,Transplanting,Flood,Groundwater,4.0,95.0,25.0,Kharif
79.9291535405875,17.38903967033205,79.92927819799355,17.389011386718913,79.92920487010764,17.388791403061198,79.92909697336124,17.388830162086602,79.9291535405875,17.38903967033205,47003,Paddy,Telangana,Mahabubabad,Maripeda,17-06-2023,26-10-2023,91.0,76.0,Lentil,Lentil,Transplanting,Flood,Canal,4.0,86.0,21.0,Kharif
79.93038230644704,17.390411949339708,79.93058657698634,17.390360619819575,79.93049648844081,17.390088259100494,79.93043573104963,17.389933222998867,79.93024507854628,17.390020168920728,311450,Paddy,Telangana,Mahabubabad,Maripeda,20-06-2023,19-11-2023,85.0,83.0,Pea,Pea,Transplanting,Flood,Groundwater,5.0,92.0,24.0,Kharif
79.93195152320538,17.393517909078415,79.93241663151028,17.3932979254207,79.9322595003262,17.392975282722716,79.93180067726867,17.393144984401527,79.93195152320538,17.393517909078415,240344,Paddy,Telangana,Mahabubabad,Maripeda,17-07-2023,23-11-2023,90.0,63.0,Pea,Lentil,Transplanting,Flood,Groundwater,5.0,86.0,21.0,Kharif
79.9302126047682,17.3955103324926,79.9304242080961,17.395420243947058,79.93021889001557,17.39500332253862,79.93004918833675,17.395064079929803,79.9302126047682,17.3955103324926,1306625,Paddy,Telangana,Mahabubabad,Maripeda,16-07-2023,16-10-2023,82.0,96.0,Pea,Lentil,Transplanting,Flood,Canal,3.0,90.0,23.0,Kharif
79.92509012816708,17.396460452385686,79.92522211836172,17.396427978607644,79.92540020037035,17.396456262220777,79.92516974130035,17.396039340812344,79.9249717560084,17.39612000148684,88284,Paddy,Telangana,Mahabubabad,Maripeda,22-06-2023,24-10-2023,87.0,72.0,Lentil,Pea,Transplanting,Flood,Canal,3.0,96.0,23.0,Kharif
79.92633460714504,17.401501220771088,79.9265179268598,17.40147817486409,79.9264372661853,17.401242478087962,79.92625708909422,17.401284379737053,79.92633460714504,17.401501220771088,483591,Paddy,Telangana,Mahabubabad,Maripeda,06-05-2023,14-10-2023,93.0,56.0,Lentil,Pea,Transplanting,Flood,Canal,5.0,81.0,20.0,Kharif
79.92463549527446,17.401680350320937,79.9250681298013,17.401473984699177,79.92500946749259,17.401383896153636,79.92458102313066,17.401586071610488,79.92463549527446,17.401680350320937,656774,Paddy,Telangana,Mahabubabad,Maripeda,19-06-2023,10-01-2023,93.0,87.0,Lentil,Pea,Transplanting,Flood,Canal,3.0,81.0,25.0,Kharif
79.92188360447055,17.40241362918,79.9220658766441,17.402343443917776,79.92197264547487,17.402148601249515,79.92191293562492,17.40201137334875,79.9217547568996,17.40210041435306,1324643,Paddy,Telangana,Mahabubabad,Maripeda,18-07-2023,10-03-2023,89.0,82.0,Pea,Pea,Transplanting,Flood,Groundwater,5.0,97.0,20.0,Kharif
79.9065895025531,17.39638398187611,79.90675815669069,17.39635360318052,79.90672568291265,17.396105335909667,79.90667540093374,17.395944014560676,79.90662092878992,17.3959681080089,1302123,Paddy,Telangana,Mahabubabad,Maripeda,16-07-2023,16-11-2023,81.0,66.0,Lentil,Pea,Transplanting,Flood,Canal,4.0,85.0,23.0,Kharif
79.9082152865378,17.394120245284082,79.9083347062377,17.394078343634995,79.90846983905601,17.393991397713133,79.90842374724201,17.393957876393863,79.90841222428851,17.393917022286,1317447,Paddy,Telangana,Mahabubabad,Maripeda,24-07-2023,29-11-2023,93.0,81.0,Pea,Lentil,Transplanting,Flood,Canal,5.0,95.0,24.0,Kharif
79.90910569658092,17.395308157035753,79.90922930644574,17.395280920963845,79.90936129664037,17.395197117665667,79.90931520482637,17.395023225821948,79.90925444743519,17.395042081564036,1310504,Paddy,Telangana,Mahabubabad,Maripeda,26-06-2023,10-02-2023,88.0,61.0,Lentil,Pea,Transplanting,Flood,Canal,5.0,88.0,24.0,Kharif
79.91116621017483,17.39833345609997,79.91142181023427,17.39820879869393,79.91138305120887,17.398111377359797,79.91132229381769,17.398137565890476,79.91123534789583,17.398070523251935,129162,Paddy,Telangana,Mahabubabad,Maripeda,07-07-2023,24-11-2023,82.0,72.0,Pea,Lentil,Transplanting,Flood,Canal,6.0,83.0,21.0,Kharif
79.913366046752,17.399065687417803,79.91360593369303,17.398828943100447,79.91333252543272,17.39855658238137,79.91307273520839,17.398755615214544,79.913366046752,17.399065687417803,618353,Paddy,Telangana,Mahabubabad,Maripeda,06-04-2023,10-01-2023,100.0,95.0,Lentil,Lentil,Transplanting,Flood,Canal,4.0,85.0,22.0,Kharif
79.90279949839301,17.422959055269537,79.90341754771707,17.422776783095998,79.9033421247487,17.42245204531556,79.90268426885801,17.422642697818915,79.90279949839301,17.422959055269537,1324820,Paddy,Telangana,Mahabubabad,Maripeda,07-04-2023,11-06-2023,87.0,57.0,Pea,Pea,Transplanting,Flood,Groundwater,4.0,91.0,24.0,Kharif
79.90597983355887,17.426317472444012,79.90607620735179,17.42624204947565,79.90576194498361,17.425523436193775,79.90564462036616,17.425571623090228,79.90597983355887,17.426317472444012,514862,Paddy,Telangana,Mahabubabad,Maripeda,07-05-2023,25-11-2023,95.0,69.0,Pea,Pea,Transplanting,Flood,Canal,4.0,88.0,22.0,Kharif
79.9081691947238,17.42686847912953,79.9085274538235,17.42677734304276,79.90848240955073,17.426525933148227,79.90808643896683,17.426614974152542,79.9081691947238,17.42686847912953,1303001,Paddy,Telangana,Mahabubabad,Maripeda,07-01-2023,23-11-2023,81.0,91.0,Lentil,Pea,Transplanting,Flood,Canal,3.0,81.0,22.0,Kharif
79.90994896726883,17.432933219064537,79.91014695256078,17.432888174791767,79.91011081238844,17.432736805084435,79.90992435004999,17.43279546739316,79.90994896726883,17.432933219064537,1302092,Paddy,Telangana,Mahabubabad,Maripeda,28-06-2023,29-10-2023,85.0,98.0,Pea,Pea,Transplanting,Flood,Groundwater,3.0,85.0,21.0,Kharif
79.91135581513701,17.449944241053426,79.91159674961928,17.44990024432188,79.91151923156846,17.449453991759086,79.91135162497211,17.448951171970016,79.91114211672667,17.44898050312438,1307424,Paddy,Telangana,Mahabubabad,Maripeda,07-10-2023,10-03-2023,100.0,73.0,Lentil,Pea,Transplanting,Flood,Groundwater,4.0,93.0,22.0,Kharif
79.91244840063702,17.448565676798403,79.9125981990325,17.44857405712822,79.91270609577892,17.44859710303522,79.91273333185082,17.448361406259092,79.91270085807277,17.448360358717867,979817,Paddy,Telangana,Mahabubabad,Maripeda,14-07-2023,18-10-2023,91.0,75.0,Lentil,Lentil,Transplanting,Flood,Groundwater,5.0,94.0,24.0,Kharif
79.91281294498408,17.44942885076963,79.91299207453395,17.44942885076963,79.9129669335445,17.44914182447337,79.91293341222521,17.449091542494465,79.91287579745772,17.449063258881328,1316543,Paddy,Telangana,Mahabubabad,Maripeda,26-07-2023,23-11-2023,84.0,79.0,Pea,Lentil,Transplanting,Flood,Groundwater,4.0,80.0,22.0,Kharif
79.91492269301571,17.451519743059166,79.91506306354016,17.45146108075044,79.91501906680861,17.45131128235495,79.91496249958234,17.451195005278727,79.9149300258043,17.45110805935687,1321081,Paddy,Telangana,Mahabubabad,Maripeda,06-01-2023,22-10-2023,81.0,97.0,Pea,Lentil,Transplanting,Flood,Canal,5.0,100.0,23.0,Kharif
79.91561302268444,17.452219500598954,79.91586757520267,17.452071797285914,79.91575339320889,17.451853908710653,79.91548627019596,17.45201418251842,79.91561302268444,17.452219500598954,510211,Paddy,Telangana,Mahabubabad,Maripeda,07-02-2023,18-10-2023,95.0,93.0,Lentil,Pea,Transplanting,Flood,Groundwater,4.0,81.0,22.0,Kharif
79.91387462801788,17.454771834799082,79.91397623951693,17.454684888877225,79.91380706160872,17.454472238008098,79.91375101815306,17.45452042490455,79.91369811732109,17.454548184747072,1298303,Paddy,Telangana,Mahabubabad,Maripeda,26-07-2023,13-11-2023,84.0,59.0,Lentil,Pea,Transplanting,Flood,Canal,3.0,83.0,22.0,Kharif
79.91245049571947,17.45585499242803,79.9125782957492,17.45584346947453,79.91259610395005,17.455706241573765,79.9124630662142,17.455718812068493,79.91245049571947,17.45585499242803,1325000,Paddy,Telangana,Mahabubabad,Maripeda,22-06-2023,28-11-2023,94.0,72.0,Lentil,Lentil,Transplanting,Flood,Canal,5.0,86.0,20.0,Kharif
79.87882651740809,17.461747411831173,79.87897422072112,17.461666751156674,79.87896374530885,17.46158504294095,79.87894069940185,17.461522190467317,79.87877309280549,17.46158923310586,1310051,Paddy,Telangana,Mahabubabad,Maripeda,15-07-2023,11-11-2023,94.0,77.0,Lentil,Pea,Transplanting,Flood,Canal,5.0,89.0,20.0,Kharif
79.8773264383707,17.462565541529635,79.87760194171345,17.462508974303365,79.87752442366263,17.462183188981697,79.87743643019955,17.46220518734747,79.87727406130934,17.462244993914105,1315672,Paddy,Telangana,Mahabubabad,Maripeda,26-06-2023,20-11-2023,100.0,63.0,Pea,Pea,Transplanting,Flood,Groundwater,5.0,96.0,25.0,Kharif
79.87453369345896,17.463213969549287,79.87470444267899,17.463224444961558,79.87470234759654,17.4631259760862,79.87452950329404,17.46312178592129,79.87453369345896,17.463213969549287,655911,Paddy,Telangana,Mahabubabad,Maripeda,16-06-2023,20-10-2023,94.0,88.0,Pea,Pea,Transplanting,Flood,Groundwater,3.0,89.0,24.0,Kharif
79.87150734685348,17.46383097133212,79.87184675021109,17.463742977869032,79.87179018298482,17.463458046655226,79.87143820913248,17.463525089293768,79.87150734685348,17.46383097133212,1307148,Paddy,Telangana,Mahabubabad,Maripeda,06-05-2023,15-11-2023,83.0,88.0,Lentil,Pea,Transplanting,Flood,Canal,3.0,94.0,23.0,Kharif
79.86851975927345,17.464341647680392,79.8686758429163,17.464249464052394,79.86858575437077,17.46402424268854,79.86843595597527,17.464099665656903,79.86851975927345,17.464341647680392,1312394,Paddy,Telangana,Mahabubabad,Maripeda,06-12-2023,31-10-2023,90.0,79.0,Lentil,Lentil,Transplanting,Flood,Canal,4.0,86.0,20.0,Kharif
79.86723966389376,17.465128351142038,79.86747117050497,17.46498693307636,79.86736746392347,17.464763806794963,79.86713595731226,17.464914652731682,79.86723966389376,17.465128351142038,1320862,Paddy,Telangana,Mahabubabad,Maripeda,06-08-2023,15-11-2023,98.0,61.0,Lentil,Lentil,Transplanting,Flood,Groundwater,4.0,97.0,21.0,Kharif
79.86552169628109,17.465791444738866,79.86566101926431,17.465865820165998,79.86580662749489,17.465890961155452,79.86570187337217,17.46554212992679,79.86547350938463,17.46559450698815,1320812,Paddy,Telangana,Mahabubabad,Maripeda,16-06-2023,11-10-2023,94.0,55.0,Lentil,Pea,Transplanting,Flood,Groundwater,5.0,84.0,22.0,Kharif
79.86474756331418,17.466996117150174,79.86504925518763,17.467009735186128,79.86497278467803,17.466688140029373,79.864663760016,17.466736326925826,79.86474756331418,17.466996117150174,1300924,Paddy,Telangana,Mahabubabad,Maripeda,20-07-2023,11-04-2023,83.0,53.0,Pea,Pea,Transplanting,Flood,Groundwater,3.0,95.0,22.0,Kharif
79.85566066693866,17.46561493404208,79.85626614576799,17.465300671673912,79.85620748345927,17.465036691284652,79.85556848331066,17.465296481509004,79.85566066693866,17.46561493404208,1302097,Paddy,Telangana,Mahabubabad,Maripeda,17-06-2023,28-11-2023,92.0,91.0,Pea,Pea,Transplanting,Flood,Canal,6.0,83.0,20.0,Kharif
79.85133641675266,17.46459462888676,79.85160249222437,17.464554822320128,79.85149773810164,17.463970294315338,79.85139298397893,17.463314533507095,79.8511185281774,17.46338367122809,572845,Paddy,Telangana,Mahabubabad,Maripeda,06-02-2023,25-10-2023,98.0,93.0,Pea,Pea,Transplanting,Flood,Groundwater,3.0,83.0,23.0,Kharif
79.84776744379151,17.4630222695047,79.84802723401586,17.462948941618798,79.84795390612996,17.462643059580447,79.84781563068796,17.46269019893567,79.84757679128816,17.46271848254881,1310744,Paddy,Telangana,Mahabubabad,Maripeda,07-04-2023,18-10-2023,81.0,73.0,Pea,Pea,Transplanting,Flood,Canal,4.0,94.0,23.0,Kharif
79.84615213521916,17.463641366370002,79.84630874263262,17.463618844233615,79.84626788852476,17.463425572877192,79.8461233278354,17.46345699911401,79.84615213521916,17.463641366370002,666616,Paddy,Telangana,Mahabubabad,Narsimhulapet,07-10-2023,25-11-2023,93.0,89.0,Pea,Pea,Transplanting,Flood,Canal,4.0,84.0,21.0,Kharif
79.84272091392934,17.464760664171294,79.84294089758706,17.464716667439752,79.84289375823182,17.464565821503033,79.84268424998639,17.464617151023166,79.84272091392934,17.464760664171294,1314388,Paddy,Telangana,Mahabubabad,Narsimhulapet,07-12-2023,14-10-2023,83.0,97.0,Lentil,Pea,Transplanting,Flood,Canal,6.0,81.0,20.0,Kharif
79.84126168899977,17.46330353432423,79.84164613663016,17.46321973102605,79.84161575793456,17.463135927727873,79.8415937595688,17.463079360501602,79.84123864309277,17.463138022810327,568555,Paddy,Telangana,Mahabubabad,Narsimhulapet,06-02-2023,17-10-2023,95.0,64.0,Pea,Pea,Transplanting,Flood,Groundwater,3.0,82.0,25.0,Kharif
79.83672950188017,17.46221985292466,79.83693167733702,17.462139192250167,79.83690653634757,17.46202815288008,79.83686358715725,17.461867879072315,79.8366498887469,17.461912923345086,1301832,Paddy,Telangana,Mahabubabad,Narsimhulapet,18-07-2023,22-10-2023,100.0,70.0,Lentil,Pea,Transplanting,Flood,Groundwater,3.0,82.0,22.0,Kharif
79.83469727189937,17.46163427737865,79.8350450555868,17.46147190848843,79.83501572443244,17.461338870752574,79.8348680211194,17.461409056014798,79.83463756204941,17.461518000302426,943122,Paddy,Telangana,Mahabubabad,Narsimhulapet,22-07-2023,16-10-2023,99.0,97.0,Pea,Pea,Transplanting,Flood,Groundwater,4.0,81.0,24.0,Kharif
79.83316262400146,17.459766511370503,79.83387180941229,17.459589476903105,79.83376810283079,17.459408252270794,79.83370629789839,17.459420822765523,79.83353135851344,17.459476342450564,1304527,Paddy,Telangana,Mahabubabad,Narsimhulapet,29-07-2023,17-11-2023,93.0,67.0,Lentil,Lentil,Transplanting,Flood,Canal,6.0,89.0,22.0,Kharif
79.82106561790943,17.458696971777517,79.82138616552496,17.45862154880916,79.82129607697941,17.45822767330772,79.82117875236196,17.4582884306989,79.8209839096937,17.45833033234799,1311777,Paddy,Telangana,Mahabubabad,Narsimhulapet,19-06-2023,15-10-2023,94.0,96.0,Lentil,Lentil,Transplanting,Flood,Groundwater,4.0,98.0,20.0,Kharif
79.82276263469758,17.436581281388385,79.82346448731982,17.436392723967483,79.82335973319711,17.43606589110459,79.82277520519231,17.43620207146413,79.82276263469758,17.436581281388385,1325826,Paddy,Telangana,Mahabubabad,Maripeda,07-01-2023,22-10-2023,82.0,99.0,Lentil,Pea,Transplanting,Flood,Canal,5.0,83.0,22.0,Kharif
79.82221372309452,17.434535433371618,79.82241380346892,17.434468390733073,79.82231428705234,17.43424735953413,79.8221089689718,17.434324877584945,79.82221372309452,17.434535433371618,79232,Paddy,Telangana,Mahabubabad,Maripeda,27-07-2023,11-06-2023,87.0,83.0,Lentil,Pea,Transplanting,Flood,Canal,5.0,81.0,22.0,Kharif
79.82283805766592,17.42937629282754,79.82322250529631,17.429242207550455,79.82310727576132,17.428779194328023,79.82273330354319,17.4288860435332,79.82283805766592,17.42937629282754,1305715,Paddy,Telangana,Mahabubabad,Maripeda,06-07-2023,27-11-2023,95.0,91.0,Lentil,Pea,Transplanting,Flood,Canal,6.0,98.0,24.0,Kharif
79.8201469242532,17.425985401875018,79.82029777018991,17.425966546132926,79.8202548209996,17.425686852625258,79.8200934996506,17.425723516568212,79.8201469242532,17.425985401875018,408739,Paddy,Telangana,Mahabubabad,Maripeda,07-05-2023,26-11-2023,89.0,87.0,Pea,Pea,Transplanting,Flood,Groundwater,5.0,81.0,23.0,Kharif
79.81695611367506,17.42317380122115,79.8171499088021,17.423117757765493,79.81710695961178,17.422964292975703,79.81687964316546,17.423022431513818,79.81695611367506,17.42317380122115,1320216,Paddy,Telangana,Mahabubabad,Maripeda,07-05-2023,29-10-2023,83.0,85.0,Lentil,Lentil,Transplanting,Flood,Canal,5.0,83.0,21.0,Kharif
79.81012876372658,17.416524533281343,79.8102565637563,17.41647320376121,79.81014657192745,17.416120182367635,79.81000724894422,17.416175702052676,79.81012876372658,17.416524533281343,1317046,Paddy,Telangana,Mahabubabad,Maripeda,06-04-2023,22-11-2023,81.0,53.0,Lentil,Lentil,Transplanting,Flood,Groundwater,4.0,95.0,22.0,Kharif
79.81207614286801,17.408702542937675,79.81223851175822,17.408667974077176,79.81218299207319,17.40854122158868,79.81204262154874,17.408571600284272,79.81207614286801,17.408702542937675,1312542,Paddy,Telangana,Mahabubabad,Maripeda,26-06-2023,19-10-2023,96.0,67.0,Pea,Lentil,Transplanting,Flood,Canal,4.0,84.0,25.0,Kharif
79.81856461322944,17.409202220103065,79.8187206968723,17.409157175830295,79.8186861280118,17.409060802037388,79.81852899682772,17.409123654511024,79.81856461322944,17.409202220103065,1298540,Paddy,Telangana,Mahabubabad,Maripeda,07-11-2023,29-10-2023,92.0,83.0,Pea,Pea,Transplanting,Flood,Groundwater,5.0,92.0,25.0,Kharif
79.82165800247346,17.404360484550843,79.8218559877654,17.404347914056117,79.82183189431717,17.404098599244037,79.82161086311822,17.404118502527353,79.82165800247346,17.404360484550843,513882,Paddy,Telangana,Mahabubabad,Maripeda,27-06-2023,21-10-2023,83.0,55.0,Pea,Pea,Transplanting,Flood,Groundwater,3.0,91.0,21.0,Kharif
79.82307846837755,17.401305854332264,79.82324083726778,17.401246144482315,79.82317903233536,17.40106282476755,79.82301771098638,17.401121487076274,79.82307846837755,17.401305854332264,782547,Paddy,Telangana,Mahabubabad,Maripeda,06-04-2023,14-11-2023,90.0,51.0,Lentil,Pea,Transplanting,Flood,Canal,5.0,89.0,22.0,Kharif
79.818101600007,17.397784020726338,79.81823778036653,17.397744214159705,79.81823359020163,17.39758289281071,79.81805865081668,17.3976247944598,79.818101600007,17.397784020726338,1313069,Paddy,Telangana,Mahabubabad,Maripeda,06-04-2023,28-10-2023,86.0,57.0,Pea,Lentil,Transplanting,Flood,Canal,4.0,87.0,22.0,Kharif
79.82515993279603,17.385591688382682,79.82549724107119,17.385470697370938,79.82543648368001,17.385302043233352,79.82511226967019,17.385438223592896,79.82515993279603,17.385591688382682,1310339,Paddy,Telangana,Mahabubabad,Maripeda,29-06-2023,14-11-2023,91.0,86.0,Lentil,Pea,Transplanting,Flood,Groundwater,5.0,99.0,23.0,Kharif
79.8290112181179,17.3806975757691,79.8292919591668,17.38088403810755,79.82942813952633,17.3807436675831,79.8291306378178,17.380548824914836,79.8290112181179,17.3806975757691,1304237,Paddy,Telangana,Mahabubabad,Maripeda,29-07-2023,21-10-2023,89.0,99.0,Lentil,Pea,Transplanting,Flood,Groundwater,6.0,99.0,23.0,Kharif
79.82962717235952,17.379846972292597,79.83018655937485,17.380280654360668,79.8303688315484,17.380029244466133,79.82980525436815,17.379610227975245,79.82962717235952,17.379846972292597,15970,Paddy,Telangana,Mahabubabad,Maripeda,28-06-2023,10-04-2023,86.0,99.0,Pea,Lentil,Transplanting,Flood,Canal,3.0,95.0,25.0,Kharif
79.82849687537532,17.3718123310798,79.82899760008193,17.371793475337707,79.82905207222575,17.371443596567815,79.82910863945203,17.371231993239917,79.82854087210687,17.37122780307501,1304229,Paddy,Telangana,Mahabubabad,Maripeda,13-06-2023,31-10-2023,92.0,75.0,Pea,Lentil,Transplanting,Flood,Canal,6.0,82.0,24.0,Kharif
79.8259565878993,17.36909710421883,79.82613152728425,17.36905520256974,79.8260602944808,17.368845694324296,79.82591573379143,17.36888235826725,79.8259565878993,17.36909710421883,1323222,Paddy,Telangana,Mahabubabad,Maripeda,18-07-2023,24-11-2023,86.0,93.0,Lentil,Lentil,Transplanting,Flood,Groundwater,3.0,81.0,21.0,Kharif
79.82736972101483,17.3601029152419,79.82759808500236,17.36003587260336,79.8275184718691,17.35965037743174,79.82729848821138,17.359732085647465,79.82736972101483,17.3601029152419,1320674,Paddy,Telangana,Mahabubabad,Maripeda,07-09-2023,10-05-2023,96.0,87.0,Lentil,Lentil,Transplanting,Flood,Groundwater,6.0,92.0,21.0,Kharif
79.82683128482405,17.360626685855514,79.82706174389405,17.360637161267785,79.82693603894677,17.360128056231353,79.82689623238014,17.360146911973445,79.82673281594869,17.360207669364623,175410,Paddy,Telangana,Mahabubabad,Maripeda,15-06-2023,10-05-2023,89.0,75.0,Lentil,Lentil,Transplanting,Flood,Canal,5.0,95.0,23.0,Kharif
79.82448479247508,17.358429991902028,79.82461364004602,17.35832314269685,79.82451307608821,17.358079065590907,79.82445650886194,17.357974311468187,79.82428052193576,17.358090588544407,1315003,Paddy,Telangana,Mahabubabad,Maripeda,06-02-2023,23-11-2023,89.0,79.0,Lentil,Pea,Transplanting,Flood,Canal,3.0,93.0,21.0,Kharif
79.82549252713564,17.357293409670486,79.82557318781014,17.357197035877583,79.82537834514187,17.356982289926002,79.82527778118406,17.35708809158995,79.82549252713564,17.357293409670486,1326208,Paddy,Telangana,Mahabubabad,Maripeda,21-06-2023,15-11-2023,83.0,57.0,Lentil,Pea,Transplanting,Flood,Groundwater,4.0,97.0,24.0,Kharif
79.82822032449131,17.34895812412547,79.8283428868149,17.34895707658424,79.8283544097684,17.348835561801884,79.82834079173244,17.34877270932825,79.82820146874921,17.348786327364206,955254,Paddy,Telangana,Mahabubabad,Maripeda,18-06-2023,11-03-2023,99.0,97.0,Lentil,Lentil,Transplanting,Flood,Canal,5.0,80.0,22.0,Kharif
79.82812499823962,17.347389954908316,79.82840364420605,17.347419286062678,79.82841202453588,17.34730824669259,79.82840050158238,17.34722968110055,79.82813128348698,17.347265297502275,1301925,Paddy,Telangana,Mahabubabad,Maripeda,26-07-2023,22-11-2023,83.0,68.0,Pea,Pea,Transplanting,Flood,Canal,5.0,92.0,22.0,Kharif
79.83183643680766,17.34186312739348,79.83223240739156,17.34169133063222,79.83212451064514,17.341482869928,79.83174634826213,17.341638953570857,79.83183643680766,17.34186312739348,1302142,Paddy,Telangana,Mahabubabad,Maripeda,27-06-2023,22-10-2023,86.0,72.0,Lentil,Pea,Transplanting,Flood,Groundwater,6.0,85.0,20.0,Kharif
79.82994248226886,17.337099957433303,79.83022636594144,17.336939683625538,79.83011532657136,17.33673122292132,79.82987020192418,17.336941778707992,79.82994248226886,17.337099957433303,1317144,Paddy,Telangana,Mahabubabad,Maripeda,20-07-2023,10-03-2023,80.0,84.0,Lentil,Pea,Transplanting,Flood,Groundwater,5.0,94.0,24.0,Kharif
79.82852934915334,17.335477316072332,79.82916625421952,17.33559464068978,79.82917987225547,17.335348468501383,79.82851677865861,17.335396655397837,79.82852934915334,17.335477316072332,1319121,Paddy,Telangana,Mahabubabad,Maripeda,06-12-2023,11-11-2023,91.0,67.0,Pea,Pea,Transplanting,Flood,Canal,5.0,82.0,21.0,Kharif
79.82022339476269,17.336604470432828,79.82033757675646,17.336574091737237,79.82029148494246,17.336453624496105,79.82017206524256,17.336495526145196,79.82022339476269,17.336604470432828,1317251,Paddy,Telangana,Mahabubabad,Maripeda,26-07-2023,31-10-2023,92.0,63.0,Pea,Lentil,Transplanting,Flood,Canal,5.0,91.0,24.0,Kharif
79.81532823460785,17.3333979467363,79.81544032151916,17.333325666391623,79.81529995099471,17.333131871264587,79.81520567228426,17.33319891390313,79.81532823460785,17.3333979467363,1324457,Paddy,Telangana,Mahabubabad,Maripeda,30-06-2023,22-11-2023,89.0,82.0,Pea,Pea,Transplanting,Flood,Canal,5.0,96.0,22.0,Kharif
79.81082275978954,17.334119702641857,79.8115518484837,17.33379077469651,79.81131091400144,17.333491177905525,79.81116216314717,17.33333404672144,79.81055668431783,17.333520509059888,1305229,Paddy,Telangana,Mahabubabad,Maripeda,06-10-2023,25-11-2023,94.0,51.0,Lentil,Pea,Transplanting,Flood,Canal,5.0,89.0,24.0,Kharif
79.80616539149332,17.336078604736766,79.80640632597557,17.335971755531588,79.80635394891422,17.335753866956328,79.80601035539169,17.335846050584323,79.80616539149332,17.336078604736766,1311676,Paddy,Telangana,Mahabubabad,Maripeda,07-04-2023,11-06-2023,92.0,86.0,Pea,Pea,Transplanting,Flood,Canal,3.0,94.0,23.0,Kharif
79.80259432344971,17.334316640392576,79.80292744155997,17.33421398135231,79.80289496778192,17.33409665673486,79.80253880376468,17.334188840362856,79.80259432344971,17.334316640392576,1302857,Paddy,Telangana,Mahabubabad,Maripeda,21-06-2023,15-10-2023,100.0,76.0,Pea,Lentil,Transplanting,Flood,Canal,5.0,98.0,20.0,Kharif
79.7988189848668,17.334312450227667,79.7990651570552,17.334245407589123,79.79891221603603,17.333959428834092,79.79873622910985,17.334010758354225,79.7988189848668,17.334312450227667,1301588,Paddy,Telangana,Mahabubabad,Maripeda,07-10-2023,25-10-2023,88.0,80.0,Lentil,Pea,Transplanting,Flood,Groundwater,3.0,100.0,24.0,Kharif
79.7971911057997,17.336353060538297,79.79735347468991,17.336331062172523,79.79735975993728,17.336446291707517,79.79753050915731,17.336431626130338,79.79755565014676,17.336112126056033,1309303,Paddy,Telangana,Mahabubabad,Maripeda,30-07-2023,16-11-2023,88.0,82.0,Lentil,Lentil,Transplanting,Flood,Groundwater,4.0,99.0,20.0,Kharif
79.79442035925369,17.335827194842235,79.79482366262617,17.33588271452728,79.79485823148667,17.33571929809583,79.79485823148667,17.335680539070424,79.79449368713959,17.335613496431883,1303542,Paddy,Telangana,Mahabubabad,Maripeda,06-12-2023,13-11-2023,94.0,76.0,Lentil,Lentil,Transplanting,Flood,Canal,3.0,85.0,22.0,Kharif
79.7936430836631,17.3378227608801,79.79382221321296,17.337875137941463,79.79391439684096,17.337590206727658,79.79362632300347,17.337567160820658,79.7936430836631,17.3378227608801,1314432,Paddy,Telangana,Mahabubabad,Maripeda,06-02-2023,20-10-2023,89.0,79.0,Lentil,Lentil,Transplanting,Flood,Canal,3.0,84.0,21.0,Kharif
79.79494203478488,17.338947820158136,79.79526886764778,17.338932107039728,79.79526153485918,17.338793831597737,79.79492946429015,17.338816877504733,79.79494203478488,17.338947820158136,702988,Paddy,Telangana,Mahabubabad,Maripeda,26-06-2023,11-06-2023,89.0,84.0,Pea,Lentil,Transplanting,Flood,Canal,4.0,98.0,24.0,Kharif
79.79567845626765,17.34048770576216,79.79577692514302,17.340429043453437,79.79573292841147,17.340208012254493,79.79562922182998,17.34024991390358,79.79567845626765,17.34048770576216,1303526,Paddy,Telangana,Mahabubabad,Maripeda,29-07-2023,10-12-2023,95.0,86.0,Pea,Lentil,Transplanting,Flood,Groundwater,4.0,84.0,23.0,Kharif
79.79668933355191,17.342196245503768,79.79686741556054,17.342182627467814,79.79703816478057,17.342140725818727,79.79696064672976,17.3418474142751,79.79666419256246,17.341924932325917,616436,Paddy,Telangana,Mahabubabad,Maripeda,06-08-2023,21-10-2023,96.0,93.0,Lentil,Lentil,Transplanting,Flood,Canal,4.0,82.0,23.0,Kharif
79.79667466797473,17.345324203608257,79.79691141229209,17.34528125441794,79.79683389424127,17.345100029785634,79.79684436965354,17.345004703533956,79.79681084833427,17.344843382184962,1308925,Paddy,Telangana,Mahabubabad,Maripeda,27-06-2023,10-12-2023,84.0,59.0,Pea,Lentil,Transplanting,Flood,Canal,4.0,99.0,24.0,Kharif
