FarmID,category,Crop,State,District,Sub-District,SDate,HDate,CropCoveredArea,CHeight,CNext,CLast,CTransp,IrriType,IrriSource,IrriCount,WaterCov,ExpYield,Season,geometry,tif_path
1297365,Healthy,Paddy,Telangana,Mahabubabad,Gudur,2023-07-21 0:00:00,2023-10-23 0:00:00,89,79,Pea,Lentil,Transplanting,Flood,Canal,3,97,24,Kharif,"POLYGON ((79.95286479220043 17.861125462189154, 79.95437325156766 17.861816839399125, 79.95480274347082 17.86094738018053, 79.95309001356426 17.86035551938716, 79.95286479220043 17.861125462189154))",downloads/20231020T050831_20231020T051902_T44QLE_RGB_2023-07-21_2023-10-23.tif
1317899,Healthy,Paddy,Telangana,Mahabubabad,Gudur,2023-02-06 0:00:00,2023-09-10 0:00:00,85,96,Lentil,Lentil,Transplanting,Flood,Groundwater,5,86,24,Kharif,"POLYGON ((79.93440825030235 17.82639440983984, 79.93625192286225 17.825797311340324, 79.93538246364368 17.824351704446755, 79.93333975825054 17.824697393051732, 79.93440825030235 17.82639440983984))",downloads/20230905T050659_20230905T051543_T44QLE_RGB_2023-02-06_2023-09-10.tif
1314272,Healthy,Paddy,Telangana,Mahabubabad,Gudur,2023-07-20 0:00:00,2023-10-13 0:00:00,97,59,Lentil,Lentil,Transplanting,Flood,Groundwater,3,95,25,Kharif,"POLYGON ((79.9321594502714 17.820781363066544, 79.93355006125059 17.82072112944598, 79.93348197107083 17.820391153959402, 79.93214373715305 17.8204487687269, 79.9321594502714 17.820781363066544))",downloads/20231010T050721_20231010T051635_T44QLE_RGB_2023-07-20_2023-10-13.tif
1311348,Diseased,Paddy,Telangana,Mahabubabad,Gudur,2023-02-06 0:00:00,2023-07-11 0:00:00,92,50,Pea,Pea,Transplanting,Flood,Canal,3,91,25,Kharif,"POLYGON ((79.95370984224455 17.81010643962411, 79.95426242024192 17.810161435538546, 79.95427027680113 17.80934959108745, 79.95399005952284 17.80936792305891, 79.95371769880376 17.809265787789265, 79.95370984224455 17.81010643962411))",downloads/20230707T050659_20230707T051902_T44QLE_RGB_2023-02-06_2023-07-11.tif
1314737,Stressed,Paddy,Telangana,Mahabubabad,Bayyaram,2023-11-06 0:00:00,2023-11-24 0:00:00,82,90,Pea,Pea,Transplanting,Flood,Canal,3,82,23,Kharif,"POLYGON ((80.08301584242172 17.626377006788818, 80.08411596207675 17.626000836842266, 80.08392432833037 17.62519171657985, 80.0837610847687 17.624694888348547, 80.08269645284446 17.624957497556526, 80.08301584242172 17.626377006788818))",downloads/20231119T051111_20231119T052335_T44QLE_RGB_2023-11-06_2023-11-24.tif
1306798,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-07-23 0:00:00,2023-10-11 0:00:00,93,71,Lentil,Lentil,Transplanting,Flood,Canal,5,84,25,Kharif,"POLYGON ((80.08489685265451 17.62716469679556, 80.08567758273229 17.62690918513374, 80.08535109560887 17.626050382048206, 80.08457036553109 17.62626330843305, 80.08489685265451 17.62716469679556))",downloads/20231010T050721_20231010T051635_T44QLE_RGB_2023-07-23_2023-10-11.tif
1325461,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-07-06 0:00:00,2023-11-21 0:00:00,82,62,Pea,Pea,Transplanting,Flood,Groundwater,4,93,20,Kharif,"POLYGON ((80.08459743995887 17.629754249264174, 80.08583951053717 17.62944905477922, 80.08569046206775 17.628867055993982, 80.08548463322911 17.628448300770454, 80.08444129394336 17.62863993451682, 80.08459743995887 17.629754249264174))",downloads/20231119T051111_20231119T052335_T44QLE_RGB_2023-07-06_2023-11-21.tif
1309242,Diseased,Paddy,Telangana,Mahabubabad,Bayyaram,2023-04-07 0:00:00,2023-11-23 0:00:00,95,54,Lentil,Pea,Transplanting,Flood,Groundwater,4,98,23,Kharif,"POLYGON ((80.08559236248463 17.630376881800164, 80.08756193154444 17.63003619958441, 80.0875157974944 17.629468395891493, 80.0855639723 17.629741651418712, 80.08559236248463 17.630376881800164))",downloads/20231119T051111_20231119T052335_T44QLE_RGB_2023-04-07_2023-11-23.tif
1305092,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-07-29 0:00:00,2023-10-26 0:00:00,86,89,Pea,Pea,Transplanting,Flood,Groundwater,4,91,23,Kharif,"POLYGON ((80.08576248537254 17.631453557054524, 80.08839567499842 17.630878655815447, 80.08820404125211 17.629828218983548, 80.0856702172724 17.630417315314943, 80.08576248537254 17.631453557054524))",downloads/20231025T050859_20231025T051705_T44QLE_RGB_2023-07-29_2023-10-26.tif
1303853,Pests,Paddy,Telangana,Mahabubabad,Bayyaram,2023-10-07 0:00:00,2023-10-21 0:00:00,99,82,Lentil,Pea,Transplanting,Flood,Groundwater,4,99,24,Kharif,"POLYGON ((80.08824903887336 17.633920454193273, 80.08911493950512 17.632841627176717, 80.08832711188118 17.63230576244152, 80.08758541830728 17.63321069957711, 80.08824903887336 17.633920454193273))",downloads/20231020T050831_20231020T051902_T44QLE_RGB_2023-10-07_2023-10-21.tif
1303272,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-05-06 0:00:00,2023-06-11 0:00:00,93,99,Pea,Lentil,Transplanting,Flood,Groundwater,5,97,23,Kharif,"POLYGON ((80.0905238422959 17.63484991366819, 80.09132231623907 17.634612145871788, 80.09112003617345 17.63381722070169, 80.09023994044944 17.6339272326672, 80.0905238422959 17.63484991366819))",downloads/20230607T050659_20230607T051858_T44QLE_RGB_2023-05-06_2023-06-11.tif
1318814,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-06-16 0:00:00,2023-08-10 0:00:00,88,67,Lentil,Pea,Transplanting,Flood,Canal,4,92,22,Kharif,"POLYGON ((80.09421497450715 17.640593544286002, 80.09593258067822 17.640437398270453, 80.09537187453147 17.63645567487384, 80.093547805168 17.636540845427774, 80.09421497450715 17.640593544286002))",downloads/20230806T050659_20230806T051901_T44QLE_RGB_2023-06-16_2023-08-10.tif
64287,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-06-15 0:00:00,2023-11-14 0:00:00,94,53,Pea,Lentil,Transplanting,Flood,Canal,4,93,25,Kharif,"POLYGON ((80.09058192886782 17.64409651329334, 80.09119941538385 17.643833904085362, 80.09083744052957 17.642244053745184, 80.0899502472594 17.642357614483775, 80.09058192886782 17.64409651329334))",downloads/20231109T051021_20231109T052250_T44QLE_RGB_2023-06-15_2023-11-14.tif
1306472,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-08-07 0:00:00,2023-11-26 0:00:00,100,87,Lentil,Pea,Transplanting,Flood,Canal,5,90,24,Kharif,"POLYGON ((80.09025340213239 17.644521401796418, 80.09100574202553 17.644290731546157, 80.09083185214462 17.64368744012244, 80.09019662176311 17.64386842754955, 80.09007951225148 17.6439890858343, 80.09025340213239 17.644521401796418))",downloads/20231124T051119_20231124T052347_T44QLE_RGB_2023-08-07_2023-11-26.tif
1316384,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-07-06 0:00:00,2023-10-23 0:00:00,82,76,Lentil,Lentil,Transplanting,Flood,Canal,4,94,23,Kharif,"POLYGON ((80.08975424800568 17.645425907236678, 80.09044625875639 17.64500005446699, 80.09012332040605 17.644173190339174, 80.08930710259747 17.644510323781848, 80.08975424800568 17.645425907236678))",downloads/20231020T050831_20231020T051902_T44QLE_RGB_2023-07-06_2023-10-23.tif
1299480,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-08-07 0:00:00,2023-10-16 0:00:00,81,61,Pea,Lentil,Transplanting,Flood,Groundwater,6,97,21,Kharif,"POLYGON ((80.08764276271377 17.646585354354293, 80.08810765198737 17.646578256808134, 80.08817507867589 17.645442649422282, 80.08769954308305 17.645407161691484, 80.08764276271377 17.646585354354293))",downloads/20231015T050759_20231015T051410_T44QLE_RGB_2023-08-07_2023-10-16.tif
4139,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-06-22 0:00:00,2023-10-20 0:00:00,81,89,Lentil,Pea,Transplanting,Flood,Canal,5,86,22,Kharif,"POLYGON ((80.08681042840531 17.647077746017228, 80.0877260118602 17.647035160740252, 80.08764793885237 17.646204747839356, 80.08719369589808 17.646204747839356, 80.0867252578514 17.64626862575481, 80.08681042840531 17.647077746017228))",downloads/20231015T050759_20231015T051410_T44QLE_RGB_2023-06-22_2023-10-20.tif
381326,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-07-22 0:00:00,2023-11-14 0:00:00,93,55,Lentil,Lentil,Transplanting,Flood,Canal,5,95,21,Kharif,"POLYGON ((80.08836303873292 17.651769642021474, 80.08900891543367 17.65156381318279, 80.08840562400988 17.649966865296452, 80.08788750314015 17.65025786468907, 80.08836303873292 17.651769642021474))",downloads/20231109T051021_20231109T052250_T44QLE_RGB_2023-07-22_2023-11-14.tif
879932,Pests,Paddy,Telangana,Mahabubabad,Bayyaram,2023-06-14 0:00:00,2023-11-10 0:00:00,85,53,Lentil,Pea,Transplanting,Flood,Groundwater,4,89,23,Kharif,"POLYGON ((80.07740559235157 17.643363596947587, 80.0786476629298 17.64306550000879, 80.0785057120066 17.642057648453868, 80.076986837128 17.642462208585076, 80.07740559235157 17.643363596947587))",downloads/20231109T051021_20231109T052250_T44QLE_RGB_2023-06-14_2023-11-10.tif
27766,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-07-21 0:00:00,2023-11-14 0:00:00,100,99,Lentil,Lentil,Transplanting,Flood,Canal,5,93,21,Kharif,"POLYGON ((80.08013281421267 17.640808508839275, 80.08114421454071 17.64098239872024, 80.08123648264079 17.640010034896115, 80.08082127619038 17.639850340107486, 80.08015765562423 17.639885827838285, 80.08013281421267 17.640808508839275))",downloads/20231109T051021_20231109T052250_T44QLE_RGB_2023-07-21_2023-11-14.tif
1298408,Stressed,Paddy,Telangana,Mahabubabad,Bayyaram,2023-07-21 0:00:00,2023-10-27 0:00:00,81,68,Pea,Lentil,Transplanting,Flood,Groundwater,3,91,24,Kharif,"POLYGON ((80.08029685682007 17.639851594446938, 80.08098177002469 17.639628021742855, 80.08085401419375 17.63867695055721, 80.08021168626615 17.638758572338062, 80.08029685682007 17.639851594446938))",downloads/20231025T050859_20231025T051705_T44QLE_RGB_2023-07-21_2023-10-27.tif
1314622,Diseased,Paddy,Telangana,Mahabubabad,Bayyaram,2023-04-06 0:00:00,2023-11-21 0:00:00,100,75,Pea,Lentil,Transplanting,Flood,Groundwater,6,97,23,Kharif,"POLYGON ((80.08033480658418 17.63695589502541, 80.08179690109343 17.63684233428682, 80.08176141336263 17.6360332140244, 80.08024963603026 17.63618936003995, 80.08033480658418 17.63695589502541))",downloads/20231119T051111_20231119T052335_T44QLE_RGB_2023-04-06_2023-11-21.tif
1299624,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-01-06 0:00:00,2023-10-13 0:00:00,81,56,Pea,Lentil,Transplanting,Flood,Groundwater,4,82,21,Kharif,"POLYGON ((80.08138996922014 17.63605426172348, 80.08255396679061 17.635869725523275, 80.082262967398 17.634570874575715, 80.08184421217443 17.634577972121892, 80.08112736001216 17.634805093599056, 80.08138996922014 17.63605426172348))",downloads/20231010T050721_20231010T051635_T44QLE_RGB_2023-01-06_2023-10-13.tif
1299531,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-06-25 0:00:00,2023-10-15 0:00:00,83,79,Lentil,Lentil,Transplanting,Flood,Canal,6,89,20,Kharif,"POLYGON ((80.08211857628673 17.634294409812686, 80.08425138890829 17.634024703058564, 80.08438624228532 17.63342141163483, 80.08465594903946 17.632718754564845, 80.0819872716827 17.633204936476908, 80.08211857628673 17.634294409812686))",downloads/20231010T050721_20231010T051635_T44QLE_RGB_2023-06-25_2023-10-15.tif
1316317,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-07-18 0:00:00,2023-10-22 0:00:00,94,65,Lentil,Pea,Transplanting,Flood,Groundwater,6,97,23,Kharif,"POLYGON ((80.08260348019431 17.63395280568693, 80.08366811211854 17.633129490332195, 80.08335936886046 17.631805797973076, 80.08201438386284 17.63213938264267, 80.08260348019431 17.63395280568693))",downloads/20231020T050831_20231020T051902_T44QLE_RGB_2023-07-18_2023-10-22.tif
619956,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-06-22 0:00:00,2023-10-17 0:00:00,83,52,Lentil,Lentil,Transplanting,Flood,Canal,4,93,23,Kharif,"POLYGON ((80.07847504594086 17.628302592389918, 80.07973131161141 17.628082568458897, 80.0796106533267 17.627344423658112, 80.07842536311774 17.627585740227595, 80.07847504594086 17.628302592389918))",downloads/20231015T050759_20231015T051410_T44QLE_RGB_2023-06-22_2023-10-17.tif
1320998,Pests,Paddy,Telangana,Mahabubabad,Bayyaram,2023-10-07 0:00:00,2023-11-22 0:00:00,92,82,Pea,Pea,Transplanting,Flood,Groundwater,5,91,21,Kharif,"POLYGON ((80.07455503943616 17.62699474811677, 80.07676947383855 17.62644468828925, 80.07662042536913 17.625958506377188, 80.07431727163974 17.626519212523945, 80.07455503943616 17.62699474811677))",downloads/20231119T051111_20231119T052335_T44QLE_RGB_2023-10-07_2023-11-22.tif
954160,Stressed,Paddy,Telangana,Mahabubabad,Bayyaram,2023-06-24 0:00:00,2023-11-16 0:00:00,91,93,Pea,Lentil,Transplanting,Flood,Canal,6,88,20,Kharif,"POLYGON ((80.07011664227882 17.619928500448086, 80.07204007728859 17.619523940316878, 80.07169939507286 17.61856577158507, 80.0699604962633 17.618998721900937, 80.07011664227882 17.619928500448086))",downloads/20231114T051049_20231114T052236_T44QLE_RGB_2023-06-24_2023-11-16.tif
688404,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-07-17 0:00:00,2023-11-24 0:00:00,92,67,Pea,Pea,Transplanting,Flood,Groundwater,3,95,20,Kharif,"POLYGON ((80.07107534034554 17.61925578001602, 80.07222514282377 17.619035756085015, 80.0722535330084 17.618262123553396, 80.0718773630618 17.61821953827644, 80.07119599863033 17.618226635822598, 80.07057141456814 17.618020806983914, 80.07107534034554 17.61925578001602))",downloads/20231119T051111_20231119T052335_T44QLE_RGB_2023-07-17_2023-11-24.tif
1303647,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-06-26 0:00:00,2023-10-20 0:00:00,93,70,Lentil,Pea,Transplanting,Flood,Groundwater,5,83,25,Kharif,"POLYGON ((80.07478329529388 17.61881905332232, 80.07609634133378 17.618478371106566, 80.07585502476428 17.617839591952034, 80.07447100326279 17.618237054537083, 80.07478329529388 17.61881905332232))",downloads/20231015T050759_20231015T051410_T44QLE_RGB_2023-06-26_2023-10-20.tif
1317391,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-11-07 0:00:00,2023-11-22 0:00:00,99,95,Pea,Pea,Transplanting,Flood,Canal,4,84,24,Kharif,"POLYGON ((80.08008858661704 17.61670329849147, 80.08078414614083 17.616085811975417, 80.08017375717095 17.615092155512812, 80.07938592954702 17.615581886197955, 80.08008858661704 17.61670329849147))",downloads/20231119T051111_20231119T052335_T44QLE_RGB_2023-11-07_2023-11-22.tif
1311670,Diseased,Paddy,Telangana,Mahabubabad,Bayyaram,2023-04-06 0:00:00,2023-11-10 0:00:00,97,91,Pea,Lentil,Transplanting,Flood,Groundwater,5,91,25,Kharif,"POLYGON ((80.08084365603686 17.615744830530584, 80.08251867693097 17.615588684515036, 80.08241931128474 17.614438882036865, 80.08058814437504 17.614254345836677, 80.08084365603686 17.615744830530584))",downloads/20231109T051021_20231109T052250_T44QLE_RGB_2023-04-06_2023-11-10.tif
1316043,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-06-20 0:00:00,2023-10-27 0:00:00,85,86,Pea,Lentil,Transplanting,Flood,Canal,4,82,21,Kharif,"POLYGON ((80.08751476460426 17.619078221274062, 80.08845518947071 17.619017892131687, 80.08863972567086 17.617711943637968, 80.08829549468204 17.617640968176353, 80.08726989926168 17.617598382899377, 80.08751476460426 17.619078221274062))",downloads/20231025T050859_20231025T051705_T44QLE_RGB_2023-06-20_2023-10-27.tif
1313766,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-02-07 0:00:00,2023-05-10 0:00:00,98,58,Pea,Lentil,Transplanting,Flood,Canal,3,94,23,Kharif,"POLYGON ((80.09818452500338 17.628561590886196, 80.09907881581971 17.62863256634781, 80.09875232869629 17.625296719651907, 80.09792901334156 17.62536769511352, 80.09818452500338 17.628561590886196))",downloads/20230508T050659_20230508T051538_T44QLE_RGB_2023-02-07_2023-05-10.tif
1307435,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-06-17 0:00:00,2023-12-10 0:00:00,98,81,Lentil,Lentil,Transplanting,Flood,Groundwater,5,97,24,Kharif,"POLYGON ((80.08836284188187 17.631583213554567, 80.09064825174586 17.630802483476806, 80.09006625296063 17.629276511052066, 80.08788730628903 17.63025597242237, 80.08836284188187 17.631583213554567))",downloads/20231209T051211_20231209T051207_T44QLE_RGB_2023-06-17_2023-12-10.tif
618888,Pests,Paddy,Telangana,Mahabubabad,Bayyaram,2023-03-06 0:00:00,2023-11-24 0:00:00,84,51,Lentil,Pea,Transplanting,Flood,Canal,4,95,22,Kharif,"POLYGON ((80.09262202461953 17.632525788249243, 80.09402024121334 17.63228447167976, 80.09365826635913 17.631340498040274, 80.09234522031923 17.631681180256027, 80.09262202461953 17.632525788249243))",downloads/20231119T051111_20231119T052335_T44QLE_RGB_2023-03-06_2023-11-24.tif
1303067,Diseased,Paddy,Telangana,Mahabubabad,Bayyaram,2023-11-06 0:00:00,2023-11-27 0:00:00,98,82,Lentil,Lentil,Transplanting,Flood,Groundwater,3,86,22,Kharif,"POLYGON ((80.09372389685629 17.632916423940966, 80.0943981637416 17.632809960748553, 80.09427040791073 17.631993742939976, 80.09348258028679 17.632156986501684, 80.09372389685629 17.632916423940966))",downloads/20231124T051119_20231124T052347_T44QLE_RGB_2023-11-06_2023-11-27.tif
1309586,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-07-14 0:00:00,2023-10-18 0:00:00,81,64,Pea,Lentil,Transplanting,Flood,Canal,3,80,21,Kharif,"POLYGON ((80.091814769286 17.63534367515739, 80.09248903617132 17.635265602149598, 80.0920560858555 17.633966751202056, 80.09133923369316 17.634286140779313, 80.091814769286 17.63534367515739))",downloads/20231015T050759_20231015T051410_T44QLE_RGB_2023-07-14_2023-10-18.tif
1311441,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-04-06 0:00:00,2023-11-22 0:00:00,89,72,Pea,Pea,Transplanting,Flood,Canal,5,91,21,Kharif,"POLYGON ((80.09174164961092 17.63549020695647, 80.09294113491227 17.635454719225653, 80.0930050128277 17.63480884252496, 80.09171325942629 17.63493659835587, 80.09174164961092 17.63549020695647))",downloads/20231119T051111_20231119T052335_T44QLE_RGB_2023-04-06_2023-11-22.tif
237718,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-06-15 0:00:00,2023-07-11 0:00:00,97,81,Pea,Pea,Transplanting,Flood,Groundwater,6,90,24,Kharif,"POLYGON ((80.08596586490275 17.642175054189355, 80.08732859376576 17.641876957250577, 80.08685305817292 17.64030130200272, 80.08563937777933 17.640819422872518, 80.08596586490275 17.642175054189355))",downloads/20230707T050659_20230707T051902_T44QLE_RGB_2023-06-15_2023-07-11.tif
1307829,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-10-07 0:00:00,2023-11-11 0:00:00,94,94,Lentil,Lentil,Transplanting,Flood,Groundwater,4,100,23,Kharif,"POLYGON ((80.08489567785293 17.643468136749785, 80.08603128523876 17.643042283980098, 80.0852292625225 17.64157309192467, 80.08415753305218 17.641920871686583, 80.08489567785293 17.643468136749785))",downloads/20231109T051021_20231109T052250_T44QLE_RGB_2023-10-07_2023-11-11.tif
1322226,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-06-23 0:00:00,2023-11-11 0:00:00,88,98,Lentil,Lentil,Transplanting,Flood,Groundwater,6,81,23,Kharif,"POLYGON ((80.08471306797736 17.644228638194402, 80.08587706554783 17.644029906901878, 80.08569962689377 17.643185298908662, 80.0846066047849 17.643313054739572, 80.08471306797736 17.644228638194402))",downloads/20231109T051021_20231109T052250_T44QLE_RGB_2023-06-23_2023-11-11.tif
1299731,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-06-13 0:00:00,2023-10-25 0:00:00,98,60,Pea,Lentil,Transplanting,Flood,Groundwater,5,93,20,Kharif,"POLYGON ((80.08168246238246 17.644917007588276, 80.0822467173023 17.645112190107703, 80.08242770472944 17.64399787536035, 80.08183505962496 17.643926899898734, 80.08168246238246 17.644917007588276))",downloads/20231020T050831_20231020T051902_T44QLE_RGB_2023-06-13_2023-10-25.tif
725341,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-04-07 0:00:00,2023-11-14 0:00:00,88,86,Pea,Lentil,Transplanting,Flood,Canal,4,88,21,Kharif,"POLYGON ((80.07990802055711 17.646008616494537, 80.08034451964608 17.646054750544575, 80.08045453161155 17.64532015451687, 80.08002158129574 17.645291764332214, 80.07990802055711 17.646008616494537))",downloads/20231109T051021_20231109T052250_T44QLE_RGB_2023-04-07_2023-11-14.tif
1307668,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-07-19 0:00:00,2023-08-11 0:00:00,82,83,Pea,Lentil,Transplanting,Flood,Groundwater,6,94,25,Kharif,"POLYGON ((80.07787126571071 17.645534142386193, 80.07904236082734 17.645377996370645, 80.07855263014225 17.64425658407713, 80.07742412030251 17.644554681015908, 80.07787126571071 17.645534142386193))",downloads/20230806T050659_20230806T051901_T44QLE_RGB_2023-07-19_2023-08-11.tif
1314656,Healthy,Paddy,Telangana,Mahabubabad,Bayyaram,2023-10-06 0:00:00,2023-11-15 0:00:00,88,51,Lentil,Pea,Transplanting,Flood,Groundwater,4,90,23,Kharif,"POLYGON ((80.07608384110432 17.648041443613476, 80.07643871841238 17.64797756569802, 80.07631806012766 17.64709392120091, 80.07597028036577 17.647175542981763, 80.07608384110432 17.648041443613476))",downloads/20231114T051049_20231114T052236_T44QLE_RGB_2023-10-06_2023-11-15.tif
235039,Healthy,Paddy,Telangana,Mahabubabad,Gudur,2023-06-15 0:00:00,2023-12-11 0:00:00,86,69,Pea,Lentil,Transplanting,Flood,Canal,3,97,21,Kharif,"POLYGON ((80.05037488125801 17.693715966338473, 80.05442048257002 17.693786941800088, 80.05450565312401 17.69178543378254, 80.04994902848829 17.69155831230538, 80.05037488125801 17.693715966338473))",downloads/20231209T051211_20231209T051207_T44QLE_RGB_2023-06-15_2023-12-11.tif
1308341,Healthy,Paddy,Telangana,Mahabubabad,Gudur,2023-10-07 0:00:00,2023-10-18 0:00:00,99,59,Lentil,Pea,Transplanting,Flood,Groundwater,6,80,23,Kharif,"POLYGON ((80.05896736539835 17.69598149608493, 80.05946596801617 17.695894551144455, 80.05938966939499 17.695397722913153, 80.05889638993675 17.695470472761308, 80.05896736539835 17.69598149608493))",downloads/20231015T050759_20231015T051410_T44QLE_RGB_2023-10-07_2023-10-18.tif
985915,Healthy,Paddy,Telangana,Mahabubabad,Gudur,2023-06-23 0:00:00,2023-11-21 0:00:00,99,68,Pea,Lentil,Transplanting,Flood,Groundwater,4,83,23,Kharif,"POLYGON ((80.05481799463573 17.70220169274598, 80.05649301552984 17.702017156545775, 80.05629428423737 17.699504625204607, 80.05449150751231 17.69961818594318, 80.05481799463573 17.70220169274598))",downloads/20231119T051111_20231119T052335_T44QLE_RGB_2023-06-23_2023-11-21.tif
1298933,Healthy,Paddy,Telangana,Mahabubabad,Gudur,2023-06-19 0:00:00,2023-10-22 0:00:00,83,72,Lentil,Pea,Transplanting,Flood,Canal,6,84,21,Kharif,"POLYGON ((80.05188426816296 17.703348803816343, 80.05368704488802 17.703448169462614, 80.05384319090354 17.70299392650827, 80.05468070135059 17.702908755954336, 80.05495040810473 17.70077949210588, 80.05213977982478 17.70050978535174, 80.05188426816296 17.703348803816343))",downloads/20231020T050831_20231020T051902_T44QLE_RGB_2023-06-19_2023-10-22.tif
1316544,Healthy,Paddy,Telangana,Mahabubabad,Gudur,2023-07-25 0:00:00,2023-11-20 0:00:00,85,53,Pea,Pea,Transplanting,Flood,Groundwater,3,84,22,Kharif,"POLYGON ((80.00906435916936 17.784217008363797, 80.01019286900903 17.784011179525113, 80.01018932023595 17.783755667863293, 80.01025674692447 17.78353564393229, 80.00901467634624 17.78367759485552, 80.00906435916936 17.784217008363797))",downloads/20231119T051111_20231119T052335_T44QLE_RGB_2023-07-25_2023-11-20.tif
16469,Stressed,Paddy,Telangana,Mahabubabad,Gudur,2023-06-17 0:00:00,2023-10-24 0:00:00,86,79,Lentil,Lentil,Transplanting,Flood,Groundwater,6,82,21,Kharif,"POLYGON ((80.01099482277057 17.78739869590678, 80.01158037032889 17.78742353731834, 80.011630053152 17.786557636686645, 80.01099127399749 17.78651505140967, 80.01099482277057 17.78739869590678))",downloads/20231020T050831_20231020T051902_T44QLE_RGB_2023-06-17_2023-10-24.tif
1299996,Healthy,Paddy,Telangana,Mahabubabad,Gudur,2023-06-25 0:00:00,2023-11-15 0:00:00,97,80,Lentil,Pea,Transplanting,Flood,Groundwater,6,94,21,Kharif,"POLYGON ((80.01314985125133 17.788749573740674, 80.014367080418 17.788781512698392, 80.01440611692188 17.78830952587865, 80.01375314267504 17.78828113569401, 80.01314630247825 17.788206611459316, 80.01314985125133 17.788749573740674))",downloads/20231114T051049_20231114T052236_T44QLE_RGB_2023-06-25_2023-11-15.tif
1306812,Healthy,Paddy,Telangana,Mahabubabad,Gudur,2023-06-26 0:00:00,2023-11-24 0:00:00,99,51,Lentil,Pea,Transplanting,Flood,Canal,3,98,22,Kharif,"POLYGON ((79.9870116047601 17.822552085920318, 79.98914796615466 17.822083647873654, 79.98806204159195 17.81953562880167, 79.98623797222848 17.820167310410042, 79.9870116047601 17.822552085920318))",downloads/20231119T051111_20231119T052335_T44QLE_RGB_2023-06-26_2023-11-24.tif
494615,Healthy,Paddy,Telangana,Mahabubabad,Gudur,2023-05-06 0:00:00,2023-07-11 0:00:00,82,77,Pea,Lentil,Transplanting,Flood,Groundwater,5,99,21,Kharif,"POLYGON ((79.98933759717133 17.822635059165744, 79.9904128754148 17.822461169284797, 79.9904128754148 17.82150300055299, 79.98921339011346 17.821801097491768, 79.98933759717133 17.822635059165744))",downloads/20230707T050659_20230707T051902_T44QLE_RGB_2023-05-06_2023-07-11.tif
478437,Healthy,Paddy,Telangana,Mahabubabad,Gudur,2023-07-06 0:00:00,2023-11-26 0:00:00,86,53,Lentil,Pea,Transplanting,Flood,Groundwater,5,95,23,Kharif,"POLYGON ((79.99588662529067 17.830185240118347, 79.99858369283206 17.829404510040586, 79.99828559589328 17.827970805715957, 79.99548916270565 17.828666365239783, 79.99588662529067 17.830185240118347))",downloads/20231124T051119_20231124T051120_T44QLE_RGB_2023-07-06_2023-11-26.tif
1310512,Healthy,Paddy,Telangana,Mahabubabad,Gudur,2023-11-06 0:00:00,2023-11-13 0:00:00,93,85,Lentil,Pea,Transplanting,Flood,Canal,5,98,23,Kharif,"POLYGON ((79.98727595128187 17.83173742976824, 79.98807797399813 17.83146062546794, 79.98792182798262 17.83068699293634, 79.98713400035868 17.830892821775024, 79.98727595128187 17.83173742976824))",downloads/20231109T051021_20231109T052250_T44QLE_RGB_2023-11-06_2023-11-13.tif
